"filename", "language", "JSON", "PostCSS", "PHP", "Markdown", "XML", "Properties", "Batch", "JavaScript", "Shell Script", "Diff", "YAML", "Ignore", "HTML", "reStructuredText", "comment", "blank", "total"
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Classes\ClassFileNameUnitTest.php", "PHP", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 24, 147
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Classes\DuplicatePropertyUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 9, 45
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Classes\DuplicatePropertyUnitTest.php", "PHP", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 58
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Classes\LowercaseClassKeywordsUnitTest.php", "PHP", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 13, 68
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Classes\SelfMemberReferenceUnitTest.php", "PHP", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 72
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Classes\ValidClassNameUnitTest.php", "PHP", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 84
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\BlockCommentUnitTest.php", "PHP", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 16, 110
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\ClassCommentUnitTest.php", "PHP", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 67
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\ClosingDeclarationCommentUnitTest.php", "PHP", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 17, 97
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\DocCommentAlignmentUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 48, 11, 77
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\DocCommentAlignmentUnitTest.php", "PHP", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 15, 89
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\EmptyCatchCommentUnitTest.php", "PHP", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 61
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\FileCommentUnitTest.1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 41
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\FileCommentUnitTest.2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 1, 10
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\FileCommentUnitTest.php", "PHP", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 15, 83
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\FunctionCommentThrowTagUnitTest.php", "PHP", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 68
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\FunctionCommentUnitTest.php", "PHP", 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 16, 209
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\InlineCommentUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 55, 34, 130
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\InlineCommentUnitTest.php", "PHP", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 98
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\LongConditionClosingCommentUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 321, 29, 445
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\LongConditionClosingCommentUnitTest.php", "PHP", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 108
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\PostStatementCommentUnitTest.1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 2, 13, 37
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\PostStatementCommentUnitTest.2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\PostStatementCommentUnitTest.php", "PHP", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 81
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Commenting\VariableCommentUnitTest.php", "PHP", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 89
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\ControlStructures\ControlSignatureUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 2, 34, 136
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\ControlStructures\ControlSignatureUnitTest.php", "PHP", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 15, 116
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\ControlStructures\ElseIfDeclarationUnitTest.php", "PHP", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 57
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\ControlStructures\ForEachLoopDeclarationUnitTest.php", "PHP", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 62
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\ControlStructures\ForLoopDeclarationUnitTest.1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 20, 38, 123
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\ControlStructures\ForLoopDeclarationUnitTest.2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\ControlStructures\ForLoopDeclarationUnitTest.php", "PHP", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 16, 139
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\ControlStructures\InlineIfDeclarationUnitTest.php", "PHP", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 15, 81
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\ControlStructures\LowercaseDeclarationUnitTest.php", "PHP", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 67
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\ControlStructures\SwitchDeclarationUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 19, 64, 288
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\ControlStructures\SwitchDeclarationUnitTest.php", "PHP", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 160
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Debug\JSLintUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Debug\JSLintUnitTest.php", "PHP", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 16, 75
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Debug\JavaScriptLintUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Debug\JavaScriptLintUnitTest.php", "PHP", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 16, 72
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Files\FileExtensionUnitTest.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 12, 61
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Formatting\OperatorBracketUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 18, 30, 119
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Formatting\OperatorBracketUnitTest.php", "PHP", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 122
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Functions\FunctionDeclarationArgumentSpacingUnitTest.php", "PHP", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 123
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Functions\FunctionDeclarationUnitTest.php", "PHP", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 65
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Functions\FunctionDuplicateArgumentUnitTest.php", "PHP", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 58
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Functions\GlobalFunctionUnitTest.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 54
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Functions\LowercaseFunctionKeywordsUnitTest.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 64
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Functions\MultiLineFunctionDeclarationUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 15, 74
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Functions\MultiLineFunctionDeclarationUnitTest.php", "PHP", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 121
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\NamingConventions\ValidFunctionNameUnitTest.php", "PHP", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 65
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\NamingConventions\ValidVariableNameUnitTest.php", "PHP", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 13, 94
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Objects\DisallowObjectStringIndexUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 1, 6, 38
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Objects\DisallowObjectStringIndexUnitTest.php", "PHP", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 65
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Objects\ObjectInstantiationUnitTest.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 59
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Objects\ObjectMemberCommaUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 2, 9, 48
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Objects\ObjectMemberCommaUnitTest.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 59
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Operators\ComparisonOperatorUsageUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 24, 72
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Operators\ComparisonOperatorUsageUnitTest.php", "PHP", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 106
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Operators\IncrementDecrementUsageUnitTest.php", "PHP", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 74
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Operators\ValidLogicalOperatorsUnitTest.php", "PHP", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 58
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\CommentedOutCodeUnitTest.css", "PostCSS", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 24
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\CommentedOutCodeUnitTest.php", "PHP", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 81
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\DisallowBooleanStatementUnitTest.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 59
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\DisallowComparisonAssignmentUnitTest.php", "PHP", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 65
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\DisallowInlineIfUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\DisallowInlineIfUnitTest.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 68
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\DisallowMultipleAssignmentsUnitTest.php", "PHP", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 72
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\DisallowSizeFunctionsInLoopsUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 3, 14
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\DisallowSizeFunctionsInLoopsUnitTest.php", "PHP", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 78
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\DiscouragedFunctionsUnitTest.php", "PHP", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 58
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\EmbeddedPhpUnitTest.php", "PHP", 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 242
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\EvalUnitTest.php", "PHP", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 57
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\GlobalKeywordUnitTest.php", "PHP", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 57
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\HeredocUnitTest.php", "PHP", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 65
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\InnerFunctionsUnitTest.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 59
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\LowercasePHPFunctionsUnitTest.php", "PHP", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 61
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\PHP\NonExecutableCodeUnitTest.php", "PHP", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 125
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Scope\MemberVarScopeUnitTest.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 12, 65
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Scope\MethodScopeUnitTest.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 59
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Scope\StaticThisUsageUnitTest.php", "PHP", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 68
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Strings\ConcatenationSpacingUnitTest.php", "PHP", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 72
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Strings\DoubleQuoteUsageUnitTest.php", "PHP", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 68
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\Strings\EchoedStringsUnitTest.php", "PHP", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 61
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\CastSpacingUnitTest.php", "PHP", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 60
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\ControlStructureSpacingUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 5, 20, 94
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\ControlStructureSpacingUnitTest.php", "PHP", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 108
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\FunctionClosingBraceSpaceUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 6, 38, 133
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\FunctionClosingBraceSpaceUnitTest.php", "PHP", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 85
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\FunctionOpeningBraceSpaceUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 4, 39, 116
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\FunctionOpeningBraceSpaceUnitTest.php", "PHP", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 74
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\FunctionSpacingUnitTest.php", "PHP", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 17, 151
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\LanguageConstructSpacingUnitTest.php", "PHP", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 66
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\LogicalOperatorSpacingUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 5, 20
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\LogicalOperatorSpacingUnitTest.php", "PHP", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 60
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\MemberVarSpacingUnitTest.php", "PHP", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 115
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\ObjectOperatorSpacingUnitTest.php", "PHP", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 74
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\OperatorSpacingUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 4, 22, 105
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\OperatorSpacingUnitTest.php", "PHP", 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 181
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\PropertyLabelSpacingUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 5, 41
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\PropertyLabelSpacingUnitTest.php", "PHP", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 61
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\ScopeClosingBraceUnitTest.php", "PHP", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 65
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\ScopeKeywordSpacingUnitTest.php", "PHP", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 101
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\SemicolonSpacingUnitTest.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\alter\gw2-guild-login\vendor\squizlabs\php_codesniffer\src\Standards\Squiz\Tests\WhiteSpace\SemicolonSpacingUnitTest.php", "PHP", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 88
